regiao,operacao,original,temperatura,temperaturatermometro,amplitude,status,dataref,year,month,day
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.5,111.5,1.2,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.8,111.5,1.5,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.8,111.5,1.5,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.3,111.5,1.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.3,111.5,1.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,111.5,0.8,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,111.5,0.7,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,111.5,0.7,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.9,111.5,0.6,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.9,111.5,0.6,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.5,111.5,0.2,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.5,111.5,0.2,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.5,111.5,0.2,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.5,111.5,0.2,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.7,111.5,0.4,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.7,111.5,0.4,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,111.5,0.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,111.5,0.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,111.5,0.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,111.5,0.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,73.6,0.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,91.4,25.3,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,95.7,25.3,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,94.9,25.3,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,104.2,25.3,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,92.3,25.3,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,88.5,25.3,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,111.5,0.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,111.5,0.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,-25.2,0.0,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,-28.5,19.7,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.9,76.3,55.9,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,62.9,65.4,63.9,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.1,65.5,57.1,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,65.5,25.1,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,65.5,25.3,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,65.5,25.3,ErroTO,2024-12-21,2024,12,21
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,65.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,65.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.9,65.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.9,65.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,68.9,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,67.2,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,65.5,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,72.1,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,65.5,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,72.1,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,67.7,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,62.4,66.5,38.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,79.6,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,72.1,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,76.2,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,76.2,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,81.2,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,79.6,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,81.2,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,79.6,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.9,81.2,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.9,81.2,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,81.2,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,81.2,0.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.6,81.2,0.7,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.6,81.2,0.7,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.7,88.7,0.8,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,100.0,0.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,100.0,0.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,95.1,0.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,95.1,0.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,95.1,0.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,95.1,0.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,95.1,0.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,100.0,0.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.2,111.5,0.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,111.5,0.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,111.5,0.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,111.5,0.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,111.5,0.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,111.5,0.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,111.5,0.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.5,111.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.5,111.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.5,111.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.5,111.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.4,111.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.4,111.5,0.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.5,111.5,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.5,111.5,0.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.8,111.5,0.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.7,111.5,0.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.7,111.5,0.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.2,111.5,0.8,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.4,111.5,5.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.4,111.5,5.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.9,111.5,5.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.9,111.5,5.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.8,111.5,7.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.8,111.5,7.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.9,111.5,8.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.6,111.5,8.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.6,111.5,8.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.4,111.5,8.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.4,111.5,8.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.1,111.5,7.7,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.1,111.5,7.7,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.3,111.5,7.9,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.3,111.5,7.9,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,111.5,7.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,111.5,7.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.6,111.5,8.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.6,111.5,8.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.1,111.5,7.7,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.1,111.5,7.7,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.5,111.5,8.1,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.4,111.5,9.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.4,111.5,9.0,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.6,111.5,10.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.6,111.5,10.2,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.2,111.5,11.8,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.2,111.5,11.8,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.2,111.5,13.8,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.9,111.5,14.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.9,111.5,14.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,111.5,14.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.9,111.5,16.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.9,111.5,16.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.3,111.5,16.9,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.3,111.5,16.9,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.8,111.5,16.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,111.5,16.3,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.9,111.5,16.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.9,111.5,16.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.9,111.5,16.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.9,111.5,16.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,111.5,16.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,111.5,16.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,111.5,17.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,111.5,17.6,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.9,111.5,17.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.9,111.5,17.5,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.8,111.5,20.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.8,111.5,20.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.2,111.5,20.8,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.2,111.5,20.8,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.8,111.5,22.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.8,111.5,22.4,ErroTO,2024-12-22,2024,12,22
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.2,111.5,22.8,ErroTO,2024-12-22,2024,12,22
