data,regiao,operacao,original,temperatura_maxima,temperatura_minima,status
2024-08-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.7,17.8,Normal
2024-08-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.2,14.0,Normal
2024-08-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.8,15.9,Normal
2024-08-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,13.4,8.8,Normal
2024-08-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.2,16.2,Normal
2024-08-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.6,16.2,Normal
2024-08-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.9,15.5,Normal
2024-08-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.8,12.8,Normal
2024-08-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,15.0,Normal
2024-08-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.4,17.7,Normal
2024-08-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,16.0,8.8,Normal
2024-08-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,13.0,3.5,Normal
2024-08-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.8,3.1,Normal
2024-08-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.9,8.0,Normal
2024-08-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.5,13.8,Normal
2024-08-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.8,11.5,Normal
2024-08-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.1,15.6,Normal
2024-09-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.7,14.3,Normal
2024-09-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.4,16.5,Normal
2024-09-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.5,16.2,Normal
2024-09-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.7,13.2,Normal
2024-09-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,17.7,Normal
2024-09-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.2,14.2,Normal
2024-09-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,16.4,Normal
2024-09-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.3,18.3,Normal
2024-09-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.8,20.0,Normal
2024-09-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.3,15.3,Normal
2024-09-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.6,16.1,Normal
2024-09-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,16.7,Normal
2024-09-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.5,15.9,Normal
2024-09-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.9,15.9,Normal
2024-09-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.9,17.4,Normal
2024-09-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,15.3,Normal
2024-09-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.9,11.5,Normal
2024-09-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.6,12.8,Normal
2024-09-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.6,16.6,Normal
2024-09-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.6,16.1,Normal
2024-09-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.7,16.7,Normal
2024-09-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.4,15.9,Normal
2024-09-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,18.8,Normal
2024-09-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.7,18.9,Normal
2024-09-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.4,19.1,Normal
2024-09-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.3,19.1,Normal
2024-09-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.8,18.8,Normal
2024-09-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.4,14.4,Normal
2024-09-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.9,14.0,Normal
2024-09-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,18.7,Normal
2024-10-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.7,17.1,Normal
2024-10-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.9,18.7,Normal
2024-10-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.1,17.8,Normal
2024-10-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.3,15.8,Normal
2024-10-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,12.6,Normal
2024-10-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.9,10.7,Normal
2024-10-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.5,13.4,Normal
2024-10-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.2,16.2,Normal
2024-10-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.8,17.2,Normal
2024-10-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.3,14.0,Normal
2024-10-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.9,-11.8,Normal
2024-10-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,13.9,-13.4,Normal
2024-10-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.1,-16.1,Normal
2024-10-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.7,8.9,Normal
2024-10-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.7,10.8,Normal
2024-10-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.7,11.5,Normal
2024-10-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,14.6,Normal
2024-10-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.7,15.2,Normal
2024-10-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.5,12.3,Normal
2024-10-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.4,12.4,Normal
2024-10-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,15.2,8.4,Normal
2024-10-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,12.1,10.3,Normal
2024-10-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.2,7.6,Normal
2024-10-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.5,7.4,Normal
2024-10-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.8,1.3,Normal
2024-10-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,15.9,-20.0,Normal
2024-10-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,9.1,-20.0,Normal
2024-10-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.4,3.5,Normal
2024-10-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.9,5.5,Normal
2024-10-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.2,4.1,Normal
2024-10-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.3,7.4,Normal
2024-11-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.1,6.8,Normal
2024-11-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.8,9.7,Normal
2024-11-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.9,11.0,Normal
2024-11-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.3,15.8,Normal
2024-11-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.9,18.3,Normal
2024-11-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.2,17.4,Normal
2024-11-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.4,16.0,Normal
2024-11-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.9,17.9,Normal
2024-11-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.3,19.5,Normal
2024-11-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.2,16.1,Normal
2024-11-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.1,16.9,Normal
2024-11-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.2,17.8,Normal
2024-11-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.1,19.8,Normal
2024-11-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.7,16.5,Normal
2024-11-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.1,20.3,Normal
2024-11-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.4,20.6,Normal
2024-11-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,19.6,Normal
2024-11-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,59.2,20.6,Normal
2024-11-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,60.6,21.4,Normal
2024-11-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.1,25.2,Normal
2024-11-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.2,22.5,Normal
2024-11-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.3,23.1,Normal
2024-11-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.9,19.2,Normal
2024-11-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,17.6,Normal
2024-11-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.5,16.6,Normal
2024-11-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.4,20.8,Normal
2024-11-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,57.2,21.5,Normal
2024-11-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.3,22.3,Normal
2024-11-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.5,20.1,Normal
2024-11-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.6,22.9,Normal
2024-12-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.8,21.7,Normal
2024-12-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.6,22.1,Normal
2024-12-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.9,22.4,Normal
2024-12-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.8,21.8,Normal
2024-12-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.5,20.2,Normal
2024-12-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.8,20.8,Normal
2024-12-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.4,21.7,Normal
2024-12-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.3,22.4,Normal
2024-12-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.4,22.0,Normal
2024-12-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.2,18.1,Normal
2024-12-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.8,14.8,Normal
2024-12-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.1,15.5,Normal
2024-12-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,16.7,Normal
2024-12-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.7,17.1,Normal
2024-12-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.8,17.8,Normal
2024-12-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.6,19.7,Normal
2024-12-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,63.2,-1.0,Normal
2024-12-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,62.4,62.4,Normal
2024-12-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,62.9,58.7,Normal
2007-01-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.0,21.0,Normal
2007-01-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,20.0,Normal
2007-01-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,26.0,Normal
2007-01-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,24.0,Normal
2007-01-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,23.0,Normal
2007-01-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,21.0,Normal
2007-01-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,23.0,Normal
2007-01-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,20.0,Normal
2007-01-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,20.0,Normal
2007-01-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,25.0,Normal
2007-01-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,21.0,Normal
2007-01-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,21.0,Normal
2007-01-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,23.0,Normal
2007-02-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,20.0,Normal
2007-02-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,57.0,21.0,Normal
2007-02-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,22.0,Normal
2007-02-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,23.0,Normal
2007-02-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,21.0,Normal
2007-02-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,19.0,Normal
2007-02-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,21.0,Normal
2007-02-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,21.0,Normal
2007-02-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,22.0,Normal
2007-02-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,57.0,22.0,Normal
2007-02-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,22.0,Normal
2007-02-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,23.0,Normal
2007-02-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,19.0,Normal
2007-02-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,18.0,Normal
2007-02-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,15.0,Normal
2007-02-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,22.0,Normal
2007-02-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,18.0,Normal
2007-02-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,18.0,Normal
2007-02-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,19.0,Normal
2007-02-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,58.0,19.0,Normal
2007-02-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,20.0,Normal
2007-02-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,22.0,Normal
2007-02-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,22.0,Normal
2007-02-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,22.0,Normal
2007-02-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,22.0,Normal
2007-02-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,20.0,Normal
2007-02-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,20.0,Normal
2007-02-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,20.0,Normal
2007-02-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,22.0,Normal
2007-02-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,20.0,Normal
2007-02-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,21.0,Normal
2007-02-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,21.0,Normal
2007-02-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,21.0,Normal
2007-02-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,19.0,Normal
2007-02-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,21.0,Normal
2007-02-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,21.0,Normal
2007-02-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,20.0,Normal
2007-02-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,20.0,Normal
2007-03-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,22.0,Normal
2007-03-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,20.0,Normal
2007-03-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,19.0,Normal
2007-03-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,21.0,Normal
2007-03-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,19.0,Normal
2007-03-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,20.0,Normal
2007-03-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,21.0,Normal
2007-03-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,21.0,Normal
2007-03-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,20.0,Normal
2007-03-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,21.0,Normal
2007-03-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,24.0,Normal
2007-03-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,59.0,17.0,Normal
2007-03-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,22.0,Normal
2007-03-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,22.0,Normal
2007-03-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,57.0,23.0,Normal
2007-03-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,21.0,Normal
2007-03-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,22.0,Normal
2007-03-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,23.0,Normal
2007-03-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,20.0,Normal
2007-03-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,20.0,Normal
2007-03-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,20.0,Normal
2007-03-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,21.0,Normal
2007-03-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,22.0,Normal
2007-03-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,21.0,Normal
2007-03-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,21.0,Normal
2007-03-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,22.0,Normal
2007-03-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,10.0,Normal
2007-03-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,21.0,Normal
2007-03-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,21.0,Normal
2007-03-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,21.0,Normal
2007-03-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,22.0,Normal
2007-03-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,24.0,Normal
2007-03-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,21.0,Normal
2007-03-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,21.0,Normal
2007-03-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,23.0,Normal
2007-03-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,22.0,Normal
2007-03-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,24.0,Normal
2007-03-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,22.0,Normal
2007-03-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,21.0,Normal
2007-03-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,23.0,Normal
2007-03-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,21.0,Normal
2007-03-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,21.0,Normal
2007-03-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,23.0,Normal
2007-03-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,20.0,Normal
2007-03-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,20.0,Normal
2007-03-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,22.0,Normal
2007-03-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,19.0,Normal
2007-03-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,17.0,Normal
2007-03-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,21.0,Normal
2007-03-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,18.0,Normal
2007-03-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,14.0,Normal
2007-03-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,20.0,Normal
2007-03-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,15.0,Normal
2007-03-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,13.0,Normal
2007-03-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,19.0,Normal
2007-03-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,19.0,Normal
2007-03-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,22.0,Normal
2007-03-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,21.0,Normal
2007-03-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,25.0,Normal
2007-03-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,20.0,Normal
2007-03-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,23.0,Normal
2007-03-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,20.0,Normal
2007-03-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,58.0,23.0,Normal
2007-03-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,20.0,Normal
2007-03-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.0,22.0,Normal
2007-03-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,25.0,Normal
2007-03-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,22.0,Normal
2007-03-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,23.0,Normal
2007-03-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,10.0,Normal
2007-03-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,18.0,Normal
2007-03-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,22.0,Normal
2007-03-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,58.0,22.0,Normal
2007-03-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,24.0,Normal
2007-03-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,18.0,Normal
2007-03-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,19.0,Normal
2007-03-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,58.0,23.0,Normal
2007-03-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,24.0,Normal
2007-03-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,19.0,Normal
2007-03-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,21.0,Normal
2007-03-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,57.0,23.0,Normal
2007-03-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,21.0,Normal
2007-03-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.0,20.0,Normal
2007-03-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,22.0,Normal
2007-04-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,22.0,Normal
2007-04-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,20.0,Normal
